1.272619010398076789e+00,-1.410009714011714266e+00,1.770984491434650865e+00
-2.569912061838229178e+00,2.232499029577335481e+00,-9.185769522423012923e-01
3.501802473599975318e-01,-3.560850434068380199e+00,3.189538111999787873e+00
-2.679839115956850648e+00,3.034264115038092235e+00,-7.898941712468210419e-01
1.933121405593288600e+00,-1.050739750884833734e+00,2.699053361542088858e+00
1.231376507715154389e+00,-2.123878479709506273e+00,3.059971522066204930e+00
-2.224908135662083009e+00,1.928869527696871033e+00,-5.082215761461232884e-01
1.763149037937362884e+00,-1.858812879735617596e+00,3.935280706943632190e+00
5.633055941284841328e-01,-1.502401352122667122e+00,1.377869433324037107e+00
-2.448963097141370504e+00,2.622803530954930906e+00,-2.600489605233962109e-01
2.940226057488013911e+00,-1.745365556606886859e+00,3.426114973072429848e+00
-2.086723914378334932e+00,1.515551310827590648e+00,-6.483765780568593318e-01
9.856889993038416842e-01,-1.944235024490299057e+00,2.733107249116696558e+00
-2.928943193972342929e+00,4.170684578854706448e-01,-2.056512654653474215e+00
4.938692551378225382e-01,-1.360902668970695784e+00,1.204405263792668546e+00
-2.425733050022050197e+00,3.730303243930508383e-01,-1.625315348230372159e+00
4.070193130111043445e+00,-7.489606154940362526e-01,3.315291805363148381e+00
-2.581393732342393221e+00,2.273529158654888249e+00,-5.437653639961221863e-01
-2.662850360742298861e+00,1.688122750845851394e+00,-1.911661755910973426e+00
3.668938863618190105e+00,-2.070278346539148995e+00,4.095194614361872709e+00
1.780511258826892984e+00,-1.465495398292961715e+00,1.623564359454326755e+00
4.013427462937482204e-01,-5.448557243864506905e-01,-4.534843383484465917e-02
1.834396621932654181e+00,-3.365757470999732881e-01,8.908843014960519113e-01
2.360452141431997664e+00,-1.084850816981566490e+00,2.292241328397721212e+00
1.681316173107047618e+00,-5.786500300654647821e-01,1.655983685381947179e+00
1.413874395176893284e+00,-2.112206457296909257e+00,4.111388018247573939e+00
-2.309166060159558054e+00,1.270531439572363919e+00,-1.248012044613264093e+00
-4.464858933803512731e-01,-1.882034626182489845e+00,1.231673626226735596e+00
2.133533886338495389e+00,-5.238681739977997243e-01,1.847434797429781561e+00
-2.655021508883882220e+00,5.487709262951743217e-01,-1.655813590025978943e+00
-2.232031829772610720e+00,7.785402120884459265e-01,-1.120512979563550005e+00
-3.043724830094721945e+00,2.639435925989939147e-01,-2.124848275808807863e+00
-2.207948684204961598e+00,2.370024585268666328e+00,-4.708657569577777702e-01
1.205203402996654294e+00,5.616100298485338094e-02,4.208571472214945874e-01
3.213914186940647344e+00,-8.601960673674015068e-01,2.874980245731146855e+00
-2.988161716327784934e+00,1.931933948191715267e+00,-1.586432774575654570e+00
2.367918354518766755e+00,-1.204632822673268766e+00,2.439533211061950979e+00
2.589049421245828597e+00,-1.518714594452509337e+00,3.504933215286301085e+00
1.273764543013777173e+00,-1.910650649743214746e+00,2.793726730644556344e+00
7.019228546972031690e-01,-2.216251388577011650e+00,2.998767598548811364e+00
1.845077924260666080e+00,-1.417906591754225509e+00,8.297970922124402460e-01
-2.782765448141097497e+00,3.281260246148699267e+00,-1.953774115478477125e-01
7.496273340080978898e-01,-1.640570379198081685e+00,1.313263502948083694e+00
1.812345238087804011e+00,-1.991489105844777008e+00,3.218648037611492541e+00
7.505750520023484196e-01,-8.287842747833162882e-01,2.573888569591253894e-01
9.732705544251196716e-01,-1.269265500090004384e+00,1.396548337320723476e+00
-2.375249871237355315e+00,4.664474287239466221e-01,-1.598126118914753757e+00
3.173653105311206701e+00,-1.335462989375744369e+00,2.838350776956310551e+00
3.364146147998470227e+00,-9.925471909525526160e-01,3.165990029092861313e+00
2.498548834515507799e+00,-5.693106007130739332e-01,9.684314866366416918e-01
-1.874783824922288344e+00,2.247415724840700069e+00,6.839753342915555478e-02
-3.061636546314949747e-02,-2.145020130890530563e+00,1.416937146100389455e+00
1.978391404939585652e+00,-1.599599945309160054e+00,3.041899420287947464e+00
1.205965059473568246e-01,-1.580666728643272956e+00,1.204536859218021450e+00
-1.673307876426077589e+00,-1.686129879879731952e-01,-1.568376728922054042e+00
1.906485838178815673e+00,-1.474025665276670560e+00,1.915144521155258017e+00
2.308303666747527405e+00,9.713016805191188041e-02,1.829373190989880271e+00
2.732294436386642822e+00,-1.146272020920137802e+00,3.675731215984154865e+00
1.592949254331781139e+00,-8.268479213343482570e-01,1.827396770834605944e+00
-3.310388787808233868e-01,-2.016881961839941173e+00,2.739858902626463699e+00
2.651444129542122496e+00,-1.338714005529054285e+00,2.113957807685032719e+00
7.533797844615882644e-01,-1.633928980471585080e+00,2.323049145706605145e+00
2.538812300449199810e+00,-7.517138188090727313e-01,2.339522220858640367e+00
3.361408647143636408e+00,-8.087201924855571544e-01,1.850556823901233994e+00
-2.147814620747388048e+00,2.125620673429047258e+00,-7.019653314313964998e-01
-2.848043968373869195e+00,8.857151969510173029e-01,-1.783361914515701585e+00
2.848210391786747397e-01,-2.584293805515880393e+00,1.127333584183709547e+00
-2.873082005232229008e+00,3.292779235894885304e+00,-7.380000763242287043e-01
9.290591609741070123e-01,-1.112286960807814307e+00,1.195825672157878383e+00
3.601878849683854078e+00,-8.482307449728189175e-01,3.786535318382633797e+00
1.963809273407554734e+00,-1.599400116909276859e+00,2.502980359333075722e+00
-1.745476638995680396e+00,2.326790094462297009e+00,-2.733236451418249446e-01
-2.409393731870165922e+00,1.439240031667629260e+00,-1.039644990858672013e+00
-3.170344769763134174e+00,4.301513249255769722e+00,-3.806763861770311452e-01
1.384540550679381088e+00,-7.169616406288209509e-01,9.855354564248868243e-01
-1.738156094452176781e+00,-7.652355968206019377e-01,-1.632468478250142851e+00
2.616450317291679983e+00,-3.673840099785354862e-01,2.209356697112513146e+00
2.179195961167113005e+00,-1.854368550603555210e+00,3.098289742032442451e+00
2.391141749412423412e+00,-1.133597338218986561e+00,1.156860290026933802e+00
-2.166946003089761597e+00,2.250072334167383836e+00,-2.544302159420458453e-01
-2.601526692102703375e+00,3.538724929208914904e+00,-5.387853866992486918e-02
2.112224864718725836e+00,-6.814472084348190961e-01,7.547112488356144677e-01
4.711901638337876452e-01,-2.486176603080655134e+00,2.114561571452584943e+00
-2.675510125775259596e+00,2.478780345068825497e+00,-8.742919580115375844e-01
-2.343002546333097680e+00,-4.462407780842041483e-01,-2.041310931681719509e+00
-2.494718026301583347e+00,2.057566060132533181e+00,-4.533535006556146385e-01
2.028089524762884288e+00,-1.780349677196068514e+00,2.659776903237080159e+00
2.071685459320176115e+00,-1.900176883165482833e+00,1.764069839124520866e+00
1.951006282272918169e+00,-1.824349483515264492e+00,2.543278399056304373e+00
1.746411579585332108e+00,-2.321003171968626155e+00,3.640856653459282111e+00
-2.219367078863565101e+00,1.887636994403274704e+00,-1.130968629817607818e+00
-3.288409053207036692e+00,2.458533718523427503e+00,-1.680344597439674015e+00
1.584073781345237242e+00,-1.471223948400914416e+00,1.163645117288632180e+00
1.014108739880208443e+00,-1.388725001909687062e+00,1.319694100445485407e+00
1.161105884458049964e+00,-2.434008189492835150e+00,3.163963686239779971e+00
3.008600179311059275e+00,-1.155229204232268714e+00,2.541093658573855940e+00
-2.672371501595803167e+00,1.740249487704085496e+00,-1.368695659817690480e+00
1.695932098838156987e+00,-1.124568942211179756e+00,1.971657610416242434e+00
2.242110034602568192e+00,-8.385976089171257586e-01,2.708845991153823629e+00
1.370280570356576799e+00,-1.545791363264066742e+00,1.749274653130576951e+00
2.220443909692915607e+00,-1.259305445786809585e+00,3.382940164746782941e+00
1.291211444477392334e+00,-1.961948867826843745e-01,3.092573583129547554e-01
-2.679487846828566333e+00,2.007929686912077738e+00,-1.039112790245541040e+00
5.607267931550647955e-01,-2.379123389516272002e+00,1.872072327789504387e+00
4.642427705172650576e+00,-6.955781197106583047e-01,3.022511578396160470e+00
2.507709881973105404e+00,-2.929822074419456968e-01,1.624380068025563340e+00
3.633365926625399034e+00,1.391694507732215147e-01,1.929126018334911929e+00
3.174376037149142959e+00,-1.295102553587921035e+00,2.893897596959580820e+00
-1.335883379286735506e+00,3.144699126202755490e+00,7.512248185780892040e-01
8.248048720826148816e-01,-8.669345141933639809e-01,1.116792163457006604e+00
1.287029604108180347e+00,-9.857921386748885739e-01,1.139207433643526723e+00
1.644694204692058070e+00,-5.489835302873022904e-01,3.108617640178510388e-01
-1.881585673379666312e+00,1.713943821132973166e+00,2.612660640364485864e-01
2.600240637683723488e+00,-3.139347501846876831e+00,5.747149600533862923e+00
3.994701786730847637e-02,-2.251283814517003545e+00,1.400496455970383858e+00
2.332183628155791055e+00,-3.723950250941985285e-01,7.824412858846636620e-01
-2.340713727836085667e+00,3.781384101037059686e-01,-1.390160472951913473e+00
3.051021052913523768e+00,-8.273992368064881919e-01,2.304373599435874720e+00
6.078843769354058679e-01,-9.233761529806936430e-01,-1.478168251928941856e-01
-1.718381021874891834e+00,6.383514307569448931e-03,-1.547655173383933214e+00
-2.544809660263997131e+00,4.336420944021608381e-01,-1.725453313910175979e+00
1.922597793456116477e+00,-2.625182998974266990e+00,4.113593301331829544e+00
4.674766580673479499e-01,-1.819896650990554310e+00,1.747543749211896147e+00
-1.866384609645712622e+00,1.430469251781235407e+00,-6.330220036390012961e-01
1.962779196416017946e+00,-1.148503258749214551e+00,2.334447779661666722e+00
2.986730535800540487e+00,-1.542217912664536783e+00,3.388547578460817888e+00
7.577657898165290895e-01,-1.810536774604342147e+00,2.576444536867550372e+00
-2.600697892505300146e+00,2.511552694890562876e+00,-1.238732112004569119e+00
1.542268749727537136e+00,-2.235724745750732101e+00,2.098402500265386106e+00
-2.616067975349519070e+00,3.263953473445575959e+00,-2.882750932870660199e-01
2.613553667763055088e+00,-1.600934067732912691e+00,3.031220848734447415e+00
1.454935081511266270e+00,-1.685398743952164713e+00,2.421265231041127119e+00
-2.972691015819645788e+00,2.257061032741054074e+00,-7.760544451886315365e-01
8.081616722463339508e-01,-1.461832044538982522e+00,7.742194280594125733e-01
1.371102533825004244e+00,-7.925189675135271283e-01,1.187800468756667893e+00
-2.725361354337692443e+00,1.737796376197627168e+00,-1.283929970858112224e+00
-2.562090537334805962e+00,3.283408687732391140e+00,-1.312908610706886581e-02
1.870011267272989830e+00,-2.018965998246244897e+00,8.918880945312428477e-01
2.988656700493081964e-01,-2.388481748929407011e+00,1.339601808649853343e+00
-3.274430866667641826e+00,2.841916090407873519e+00,-1.009065679122932213e+00
3.840475858749003990e-01,-2.447989225803511193e+00,1.650834541758235741e+00
2.729564066613016315e+00,-1.415949924846628960e+00,3.082913501928155497e+00
2.454694540288023141e+00,-5.227159374928358471e-01,1.684131707245546394e+00
2.265524439516467314e+00,-1.541686730916780990e+00,2.549333077981845719e+00
-1.343211486523446796e+00,1.303546065741943760e+00,-1.783593922542181520e-01
-1.730459446634516230e+00,1.381781652326399490e+00,-7.158588920445879689e-01
-2.782428062740724961e+00,1.541366983197618667e+00,-9.747349392076597452e-01
-2.849581422672492703e+00,1.203693912286863510e+00,-1.857457509785707339e+00
1.364606735008149219e-01,-1.787596738459261259e+00,1.012099040945111383e+00
-2.304194862310986025e+00,1.234010372656783705e+00,-1.325466443274190498e+00
2.638425823348249821e+00,-1.509634638675601437e+00,2.989553384113863732e+00
2.643307462469126623e+00,-9.630328353498620597e-01,2.032942333034465143e+00
1.800485207519922026e+00,-1.837671296039861124e+00,2.462948263439026952e+00
4.397614347594115181e+00,1.897579275371521490e-01,3.614989586972444435e+00
-1.881507434057462014e+00,1.484643381716892474e+00,-7.007301735644201335e-01
1.701730475282091204e+00,-8.526394288281038403e-01,7.115892233981837567e-01
3.576698945814522634e-01,-8.909220945358810040e-01,-4.884064244191597126e-01
2.286162107318486125e+00,-5.645746590451256042e-01,9.548345398508437665e-01
2.550161618919818185e+00,-8.285856846620430760e-01,1.839539580853865264e+00
2.019077601102764685e+00,-9.668399990396981947e-01,9.841693781613942704e-01
-6.682499963912236218e-02,-2.679694097667050912e+00,1.573750329833691453e+00
1.628073977513875947e+00,-6.796630195930504215e-01,2.658139297289372482e-01
4.711740794377198505e+00,1.017812697955823964e+00,1.720490068018061258e+00
2.584325702262970204e+00,-1.742347810698856581e+00,4.079373685337998268e+00
1.013463034365108317e+00,-2.476785738754380795e+00,3.609630171971398127e+00
1.433000452164249650e+00,-2.421377744496761686e+00,3.976127310430982220e+00
1.348541567820211950e+00,-6.550731900504030980e-01,5.349161291194175494e-01
-2.596059119696168871e+00,2.574814408728098858e+00,-3.441637602065920065e-01
-2.516121305158498522e+00,2.315733136243695700e+00,-6.860123178945867206e-01
2.832887049417168068e+00,-1.131619677106296518e+00,3.571213325002897676e+00
1.805470826023526154e+00,-1.515829907644062668e+00,2.230650947636374948e+00
1.925236374904696568e+00,-8.498475749338710861e-01,1.182807322262582339e+00
3.003352486736754479e-01,-2.922997437374165397e+00,3.072647326483910479e+00
2.415516861203146348e+00,-1.343231640666956661e+00,2.266735094632515324e+00
8.490559566434200400e-01,-1.214582113979801647e+00,1.331977346397535733e+00
-3.262617355693175902e+00,1.256125414030518250e+00,-2.039618392691843862e+00
-2.604906928121935472e+00,3.091255416176228010e+00,-5.854439679493487203e-01
4.175316661271597507e-01,-1.895428643996080131e+00,1.029473771336672172e+00
-2.718914434232006627e+00,5.248525857166250752e-01,-2.061574171909943409e+00
-2.125654178608455069e+00,7.865518074504267432e-01,-1.385340994748649468e+00
-3.148761911104592581e+00,1.891328999055763571e+00,-1.609301711654767875e+00
1.469373332982945923e+00,-9.531553967459511778e-01,1.451597059706516646e+00
4.670643619207022201e-01,-2.271425166701896536e+00,2.033386614963875516e+00
-2.138378772132224714e+00,2.746648737969001886e+00,-2.569360254460292259e-01
2.464974852219442347e+00,-3.378959611520802042e-01,4.178550733574106779e-01
1.171076543174477846e+00,-1.045597618777329707e+00,4.571556521985427057e-01
-2.660454248971904079e+00,7.346072188400449843e-01,-1.597361461517003534e+00
2.995994003109331949e+00,-9.479261471441170483e-01,2.911003777900609713e+00
1.415175825352529504e+00,-2.628156190805253978e+00,2.635047866661530236e+00
1.478175293382368638e+00,-2.424432674197008808e+00,3.319838667031667967e+00
1.361453863241837148e+00,-2.169975525996319377e+00,2.489543300327734521e+00
1.131754585752865250e+00,-2.312155657342897186e+00,3.201051932845595971e+00
1.388316995612796756e+00,-1.236614815742660856e+00,1.969714296683751087e+00
-2.120575188894995744e+00,-3.814570426667698300e-01,-2.141692158422145553e+00
-2.489406682974154350e+00,-4.575696414201142481e-01,-2.339077898743873618e+00
1.683433241069797193e+00,-6.126404154575275651e-01,1.830253256133717699e+00
3.310830867571740832e+00,-2.165310463528803631e+00,4.032520711253463119e+00
2.092225089291684714e+00,-1.202583441922937091e+00,2.112985703513118096e+00
1.958449992441863019e+00,-1.211819254796508538e+00,3.047078532295400155e+00
2.029568034856689351e+00,-2.296123463912015605e+00,3.778567403169487360e+00
9.062305484537690470e-01,-3.274685937259435686e+00,3.838739108208102380e+00
9.935750708968756895e-01,-1.149668238433079193e+00,8.606051656330111488e-01
-2.366795084237505620e+00,1.737473480042770468e+00,-6.508468059064100864e-01
-2.744173300706586272e+00,1.850969419904056057e+00,-1.311048489262525152e+00
1.257259548078125011e+00,-2.409896044549801886e+00,3.113792674176165676e+00
-2.635225386380594337e+00,1.579856353710893169e+00,-1.356681521153302317e+00
1.246969593516129571e+00,-2.334987715850232348e+00,2.642384612743229333e+00
-3.133664135233074521e+00,2.004056020720748954e+00,-1.407949500483927530e+00
1.450072706041293680e+00,-2.429228265937148912e+00,3.216140187168913478e+00
2.094406219130092062e+00,-5.991001062238701103e-01,1.444292286277323534e+00
2.445709980255627247e+00,-1.484881408775992284e+00,2.512252259795094478e+00
-2.041526942562584601e+00,1.806471646856311120e+00,-6.543456074840476866e-01
-5.653040805138609404e-01,-2.112317580718785948e+00,5.020368667013330732e-01
-3.000906183065120914e+00,5.118963629105438784e+00,-2.161195989579661747e-01
2.860760974280308844e+00,-1.689273744720953818e+00,2.443098659517725757e+00
4.759616538558211207e-01,-2.392549400316451802e+00,2.406593240003240819e+00
2.790657146099418728e+00,-6.902307794340489799e-02,1.401812362677431478e+00
6.469690433760548753e-01,-4.624733191884693451e-01,-6.296214389012400048e-01
-2.610578325444303793e+00,1.317845476023551843e+00,-1.399743468911595290e+00
1.964027476125438820e+00,-1.161193935931311483e+00,1.618589131979018880e+00
7.504835377367027327e-01,-1.958878311770363201e+00,2.343861880313157453e+00
-2.697599490445766524e+00,2.071560781109869964e+00,-1.486418986965732270e+00
2.963086480377942422e+00,-1.128861287807369607e+00,3.866023619645238441e+00
2.232402590269153109e+00,-1.095412621730948111e+00,3.345000346854523077e+00
-2.572809999546858517e+00,2.942753461485446920e+00,-8.264631658975574169e-01
1.743124276400994432e+00,-2.427835559603082061e+00,3.411464292038181689e+00
2.484616174732475535e+00,-2.431812132729232356e+00,4.459622167713143348e+00
-2.707318414402119622e+00,3.088189154449112461e-01,-2.196062555193019961e+00
1.397869118766133623e+00,-2.698321243527566082e-01,-1.122116509281703145e-01
2.959450728872043967e+00,-8.057245451421296556e-01,2.513112289142712008e+00
1.378037547098284632e+00,-1.867038552204195678e+00,2.579692696394976004e+00
2.163585055609629215e+00,-2.352976588583282513e+00,4.518024806173274399e+00
1.498934609587183608e-01,-2.135833155284410978e+00,1.574787168938527326e+00
-3.084095455192680912e+00,3.037456726839063315e+00,-1.054609892893608070e+00
4.166609051817278253e-01,-2.324484752988453806e+00,2.099074865386954869e+00
6.903272058116567411e-01,-1.364302173768036530e+00,1.853923036949873815e+00
3.176000857083389750e-01,-2.943389425045556784e+00,2.976790981523153690e+00
4.862863470746610073e-01,-1.242489780798221588e+00,1.191322424605431918e+00
1.630254288817458486e+00,-7.100531425612229830e-01,1.364471800834310411e+00
1.366263356245453586e+00,-2.590195208533912385e+00,2.674124302455889168e+00
2.339142931223989308e+00,-1.761018784084746214e+00,2.847655960370474304e+00
2.607570666154006567e+00,-1.228639408583476866e+00,2.881387810536642391e+00
-2.391786624594965271e+00,3.431945892771500972e+00,6.016754413110603217e-02
-1.998389525418011736e+00,-1.909033428151770906e+00,-2.798534904744446550e+00
6.611615568889506189e-01,-1.859244238876198274e+00,1.975075279441292464e+00
-2.101332921483517691e+00,-1.821622851288692058e+00,-2.765172364973054187e+00
-2.264185339661529905e+00,7.158898192048770426e-01,-1.694750983995548577e+00
-2.896823309020656101e+00,3.887562495673171359e-01,-2.253365938413250724e+00
1.638068331971224145e+00,-1.317941163231506563e+00,2.050290870345357064e+00
2.063199872809386548e+00,-1.500655950692719731e+00,2.718855806129679920e+00
-2.022871763208625939e+00,3.558315302541860348e+00,2.823634540150867789e-01
4.781375758090389283e-02,-1.851691860037744108e+00,1.620086781577509072e+00
2.064727676316643556e+00,-2.385730381129700373e+00,2.712505867856354946e+00
2.268428465728503873e+00,-1.816585597917329320e+00,3.757455137731681383e+00
1.337425192923879180e+00,-1.884923109724351065e+00,2.045571940456940574e+00
1.432211311561857769e+00,-1.876374164362820895e+00,2.195402566628949170e+00
1.863599735195126339e+00,-1.036202222444210896e+00,1.600597009699242346e+00
1.281148174416427921e+00,-2.026000925827943888e+00,2.964970436039819024e+00
-2.449975024481728436e+00,2.148519814624862523e+00,-6.814676807317852081e-01
1.845779941125699430e+00,-8.971924146873734296e-01,2.510530715320308470e+00
-3.496976940937011502e+00,1.824607827293001527e+00,-1.837576293963585128e+00
1.726828327186266332e+00,-2.120741878439014183e+00,2.928615475723287176e+00
3.410484338380465275e+00,-1.176670665982354702e+00,2.639225782378386675e+00
-2.990150921042980858e+00,1.691892756346229154e+00,-1.666085990656579030e+00
1.833369279422717879e+00,-1.825290530100132091e+00,1.982796290800365346e+00
1.588087107540012255e+00,-9.373795395857881241e-01,1.224950637306236212e+00
-2.798164507662680656e+00,1.840169900806433168e+00,-1.096443374853949937e+00
1.299148678990129202e+00,-2.248946399925762840e+00,3.574611678555156935e+00
-2.163528947082646869e+00,2.367233004144768671e+00,-3.838769405294550907e-01
2.262321793823822258e+00,-1.513734971540322771e+00,2.991931094371971245e+00
-1.632768396389480792e+00,6.361549663186125692e-01,-3.323753299493198421e-01
1.178535264054752840e+00,-8.948902484622514031e-01,9.863124526226618727e-01
2.197248626139441718e+00,-1.689874025821864079e+00,3.002703278573016554e+00
8.176501750132203483e-02,-2.503057272466243433e+00,2.661269839326106279e+00
-1.976018685743439640e+00,2.077381107488455836e+00,-6.970160300506070827e-01
1.739573564748040813e+00,-9.781149021599078175e-02,-4.552822369852651541e-01
1.309546712596755702e+00,-1.129482930522701656e+00,1.313096831665907738e+00
2.252193871276633175e+00,-1.469170904172806491e+00,1.545541576630259817e+00
-2.695886002037214180e+00,1.625961236186215020e+00,-1.293849141699729977e+00
2.621872443584584822e+00,-8.659336345670018975e-01,2.214468972738391273e+00
-2.020738131733708975e+00,2.353182772068418416e-02,-1.448381652414479692e+00
2.231856467555676460e+00,-1.683126196147846754e+00,2.762674194082374246e+00
2.736632887028370043e+00,-1.035064591750705532e+00,2.769243627329075697e+00
5.031742730106560924e-01,-4.446612360431927424e-01,-1.256986804811810021e+00
-2.331823712638738666e+00,7.390485040577985387e-01,-1.354959234660846334e+00
1.724343696622268274e+00,-1.465383844121432855e-01,7.823752368633647425e-01
1.115891510417676757e+00,-1.923689524505078241e+00,1.598246388278042662e+00
-2.485135149088565143e+00,1.600861053334611039e+00,-1.587401793133966565e+00
-2.120670839693504561e+00,7.743290852371900179e-01,-1.160614812995636180e+00
4.733750038411543848e-01,-2.588883813994250715e+00,2.231169027340061728e+00
1.889930589928353166e+00,-2.176477030567322224e+00,2.810074809716192057e+00
-3.508050703344049559e+00,3.651284578947389559e+00,-1.249656596989184409e+00
2.123085146805694379e+00,-1.026683324860780289e+00,2.110689793465430064e+00
7.871603414951249267e-01,-1.472833236267323320e+00,1.121209896855359878e+00
-2.015895485112738861e+00,1.254093973905023862e+00,-1.041474563412474019e+00
-3.107614142230874510e+00,2.884361726355837874e+00,-8.727961192217543740e-01
2.244381547592659398e+00,-2.529927359455665936e-01,1.549259079041224174e+00
4.733225314754396784e-01,-1.535453085652010330e+00,2.149319507843165056e+00
-2.644496997617778788e+00,1.849943031428220808e+00,-1.649964841287924644e+00
3.988948590665319038e+00,-3.871212974155606723e-01,1.641216277310129978e+00
-2.898512395433327171e+00,3.405815586263451600e+00,-6.695533350569455866e-01
2.018130044580503046e+00,-1.753815783892155311e+00,2.811496112107908729e+00
2.122716201382675916e+00,-7.186336377407913645e-01,1.220019139007328279e+00
3.811677785111436734e+00,-1.312809130636647836e+00,3.760527526991356062e+00
-2.143985120834972058e+00,6.098712000842232417e-01,-1.574475026489555507e+00
-2.730136657206913675e+00,2.506672414796654813e+00,-7.940869149964986384e-01
7.117777791962679457e-01,-2.012367790459052230e+00,1.579897372872067107e+00
1.865390475029192752e+00,-1.414983421180921797e+00,2.091034963875815667e+00
-3.030704655822855642e+00,2.968995783166440194e+00,-5.856770987591453093e-01
-2.267726721093451747e+00,2.791462499553931664e-01,-1.668441367707630407e+00
2.093769365575970376e+00,-9.121509306128587902e-01,8.031861149494787799e-01
1.940403993536200744e+00,-2.145543410934177331e+00,3.418900249972202321e+00
2.258741931317423735e+00,-1.078843291667128224e+00,2.029932530827283532e+00
1.822268029058037975e+00,-1.224612808289255783e+00,1.676241119838911331e+00
2.288164525517480286e+00,-9.168184598289468301e-01,2.677067530694530628e+00
9.611136245577887038e-01,-8.853051540289660348e-01,1.840712415574591976e+00
2.244821444105016717e+00,-1.121619352637352796e+00,2.182263796518051802e+00
-2.639086106505612150e+00,1.489733324809165316e+00,-1.972071005331159199e+00
-2.701811610644658579e+00,6.799955441583316329e-01,-2.105062708497193125e+00
1.464045630834626799e+00,-9.044819676862689839e-01,2.356293140487465188e+00
3.581888790373207510e+00,-6.445247794568808031e-01,2.889638373679998207e+00
-3.478578004114333488e+00,3.516185746802896972e+00,-1.241213129486741451e+00
8.852103481259578910e-01,-1.964348215300575351e+00,2.767534683377957272e+00
1.514075650654840732e+00,-1.240067102371654739e+00,1.817623551014718286e+00
1.706120969309130597e+00,-1.999704743586915745e+00,2.806139584426118994e+00
-2.885400256897610038e+00,1.581038599436349834e+00,-1.357182412803988214e+00
-2.723003108993320875e+00,-3.096030180913325047e-01,-2.111539181663863118e+00
2.344578778642259831e+00,-1.596262735154891921e-01,7.755549224724507251e-01
-2.954960148933739372e+00,6.026286844510620355e+00,8.964688704931054186e-01
-2.568338639030492754e+00,4.443673909343942796e+00,9.283731030498221237e-02
-2.877813015172813849e+00,2.638501308073506912e+00,-1.449992763773312543e+00
-2.342081279016244189e+00,2.383379607287469781e+00,-4.853730076987377018e-01
-2.164278890064604610e+00,1.434428450775552699e+00,-6.467076285267929769e-01
-2.339060095131321404e+00,2.467721078476306840e+00,-5.696325794862842073e-01
1.976546152540606283e+00,-1.763552340750871750e+00,2.335357453376000869e+00
7.969017413216731294e-01,-2.164660598217716281e+00,2.574346907650566951e+00
1.771053117481193206e+00,-1.603780692590665913e+00,1.964163501709847770e+00
-2.598367011267812110e+00,3.840626735462766561e+00,-5.134886529331483818e-02
1.089287426871040187e+00,-1.428887207239442958e+00,2.173857031345260094e+00
3.446994388089418493e+00,-9.011417579448149917e-01,2.985430940730392280e+00
-2.470263988408035072e+00,2.877597340664765468e+00,-6.708817683264816090e-01
5.307848050339216694e-01,-1.598237309685860641e+00,5.246126704713149902e-01
1.848481917446260114e+00,-1.458542785801393737e+00,2.708280576517503757e+00
-1.575817451909815814e+00,2.674265932202005480e+00,3.357804025322983499e-01
7.783618791764742584e-01,-1.552148209092405029e+00,1.205794846608260418e+00
2.258096744830405456e+00,-1.327464444844195235e+00,2.662224845785564842e+00
9.729298053468584673e-01,-8.186474065650618526e-01,3.312019120274736217e-01
